Project 4, CS420,
 Artificial, Neural Nets,
Completed by:, Ksenia Burova,
,,
Epoch #, RMSE,
0,0.19942085,
100,0.181889932,
200,0.179874874,
300,0.179055527,
400,0.176440997,
500,0.111444373,
600,0.062646843,
700,0.052875048,
800,0.048809435,
900,0.046166092,
1000,0.044446714,
1100,0.042840908,
1200,0.040935454,
1300,0.038831676,
1400,0.036750286,
1500,0.034731389,
1600,0.032738161,
1700,0.030860828,
1800,0.029233811,
1900,0.027894409,
2000,0.026824494,
2100,0.025978602,
2200,0.025312299,
2300,0.024795329,
2400,0.02440118,
2500,0.024098443,
2600,0.023851187,
2700,0.023626824,
2800,0.023403802,
2900,0.023172817,
3000,0.022932934,
3100,0.022687188,
3200,0.022439846,
3300,0.022195114,
3400,0.021956547,
3500,0.021726752,
3600,0.021507302,
3700,0.021298819,
3800,0.021101171,
3900,0.020913694,
4000,0.020735395,
4100,0.020565107,
4200,0.02040158,
4300,0.020243542,
4400,0.020089718,
4500,0.01993883,
4600,0.019789594,
4700,0.019640735,
4800,0.019491028,
4900,0.01933942,
5000,0.019185233,
5100,0.019028396,
5200,0.018869588,
5300,0.018710134,
5400,0.018551587,
5500,0.018395204,
5600,0.018241552,
5700,0.018090394,
5800,0.017940758,
5900,0.017791082,
6000,0.017639425,
6100,0.017483865,
6200,0.017323225,
6300,0.017157892,
6400,0.016990085,
6500,0.016823212,
6600,0.016660784,
6700,0.016505616,
6800,0.01635957,
6900,0.016223677,
7000,0.016098365,
7100,0.01598365,
7200,0.015879236,
7300,0.015784532,
7400,0.015698655,
7500,0.015620447,
7600,0.01554856,
7700,0.015481587,
7800,0.015418209,
7900,0.015357326,
8000,0.015298119,
8100,0.015240065,
8200,0.015182897,
8300,0.015126549,
8400,0.015071092,
8500,0.01501668,
8600,0.014963505,
8700,0.014911765,
8800,0.014861649,
8900,0.014813319,
9000,0.014766909,
9100,0.014722522,
9200,0.01468023,
9300,0.014640078,
9400,0.014602083,
9500,0.014566242,
9600,0.014532532,
9700,0.014500914,
9800,0.014471332,
9900,0.014443721,
10000,0.014418006,
10100,0.014394103,
10200,0.014371922,
10300,0.014351367,
10400,0.014332341,
10500,0.014314742,
10600,0.014298466,
10700,0.014283412,
10800,0.014269475,
10900,0.014256553,
11000,0.014244544,
11100,0.014233349,
11200,0.014222871,
11300,0.014213017,
11400,0.014203695,
11500,0.014194818,
11600,0.014186304,
11700,0.014178075,
11800,0.014170056,
11900,0.014162178,
12000,0.014154378,
12100,0.014146596,
12200,0.014138779,
12300,0.014130878,
12400,0.014122849,
12500,0.014114653,
12600,0.014106255,
12700,0.014097623,
12800,0.01408873,
12900,0.014079552,
13000,0.014070067,
13100,0.014060254,
13200,0.014050096,
13300,0.014039575,
13400,0.014028675,
13500,0.014017378,
13600,0.014005668,
13700,0.013993525,
13800,0.01398093,
13900,0.013967859,
14000,0.013954288,
14100,0.013940188,
14200,0.013925525,
14300,0.013910262,
14400,0.013894357,
14500,0.013877761,
14600,0.013860422,
14700,0.013842281,
14800,0.013823273,
14900,0.013803329,
15000,0.013782376,
15100,0.013760337,
15200,0.013737131,
15300,0.013712678,
15400,0.013686898,
15500,0.013659717,
15600,0.013631066,
15700,0.013600885,
15800,0.013569132,
15900,0.013535786,
16000,0.013500852,
16100,0.013464367,
16200,0.013426412,
16300,0.013387108,
16400,0.013346627,
16500,0.013305191,
16600,0.013263062,
16700,0.01322054,
16800,0.013177948,
16900,0.013135614,
17000,0.013093855,
17100,0.013052963,
17200,0.013013186,
17300,0.012974725,
17400,0.012937727,
17500,0.012902286,
17600,0.01286845,
17700,0.012836225,
17800,0.012805587,
17900,0.012776486,
18000,0.012748861,
18100,0.012722639,
18200,0.012697743,
18300,0.0126741,
18400,0.012651638,
18500,0.012630288,
18600,0.012609987,
18700,0.012590678,
18800,0.012572305,
18900,0.012554815,
19000,0.012538157,
19100,0.012522278,
19200,0.012507122,
19300,0.012492629,
19400,0.012478735,
19500,0.012465367,
19600,0.012452447,
19700,0.012439891,
19800,0.012427604,
19900,0.012415491,
20000,0.012403449,
20100,0.012391377,
20200,0.012379175,
20300,0.012366749,
20400,0.012354013,
20500,0.012340894,
20600,0.012327332,
20700,0.012313285,
20800,0.012298727,
20900,0.012283646,
21000,0.012268049,
21100,0.012251953,
21200,0.012235389,
21300,0.012218392,
21400,0.012201007,
21500,0.012183279,
21600,0.012165257,
21700,0.012146988,
21800,0.012128518,
21900,0.01210989,
22000,0.012091144,
22100,0.012072318,
22200,0.012053445,
22300,0.012034555,
22400,0.012015674,
22500,0.011996826,
22600,0.011978031,
22700,0.011959308,
22800,0.011940672,
22900,0.011922137,
23000,0.011903714,
23100,0.011885414,
23200,0.011867244,
23300,0.011849212,
23400,0.011831324,
23500,0.011813585,
23600,0.011795998,
23700,0.011778568,
23800,0.011761297,
23900,0.011744186,
24000,0.011727236,
24100,0.01171045,
24200,0.011693826,
24300,0.011677365,
24400,0.011661067,
24500,0.01164493,
24600,0.011628955,
24700,0.011613139,
24800,0.011597481,
24900,0.01158198,
25000,0.011566634,
25100,0.011551441,
25200,0.011536399,
25300,0.011521506,
25400,0.011506759,
25500,0.011492157,
25600,0.011477698,
25700,0.011463378,
25800,0.011449196,
25900,0.011435149,
26000,0.011421235,
26100,0.011407451,
26200,0.011393796,
26300,0.011380266,
26400,0.011366859,
26500,0.011353573,
26600,0.011340407,
26700,0.011327356,
26800,0.01131442,
26900,0.011301596,
27000,0.011288882,
27100,0.011276275,
27200,0.011263775,
27300,0.011251378,
27400,0.011239083,
27500,0.011226887,
27600,0.01121479,
27700,0.011202789,
27800,0.011190882,
27900,0.011179067,
28000,0.011167344,
28100,0.01115571,
28200,0.011144163,
28300,0.011132703,
28400,0.011121327,
28500,0.011110035,
28600,0.011098824,
28700,0.011087693,
28800,0.011076642,
28900,0.011065668,
29000,0.011054771,
29100,0.011043949,
29200,0.011033201,
29300,0.011022526,
29400,0.011011923,
29500,0.011001391,
29600,0.010990928,
29700,0.010980534,
29800,0.010970208,
29900,0.010959949,
30000,0.010949756,
30100,0.010939627,
30200,0.010929563,
30300,0.010919562,
30400,0.010909624,
30500,0.010899748,
30600,0.010889932,
30700,0.010880177,
30800,0.010870481,
30900,0.010860844,
31000,0.010851265,
31100,0.010841744,
31200,0.010832279,
31300,0.010822871,
31400,0.010813518,
31500,0.010804221,
31600,0.010794978,
31700,0.010785789,
31800,0.010776653,
31900,0.01076757,
32000,0.01075854,
32100,0.010749561,
32200,0.010740634,
32300,0.010731758,
32400,0.010722932,
32500,0.010714157,
32600,0.01070543,
32700,0.010696753,
32800,0.010688125,
32900,0.010679545,
33000,0.010671013,
33100,0.010662528,
33200,0.010654091,
33300,0.0106457,
33400,0.010637356,
33500,0.010629057,
33600,0.010620804,
33700,0.010612597,
33800,0.010604435,
33900,0.010596317,
34000,0.010588243,
34100,0.010580214,
34200,0.010572228,
34300,0.010564286,
34400,0.010556386,
34500,0.010548529,
34600,0.010540715,
34700,0.010532943,
34800,0.010525213,
34900,0.010517524,
35000,0.010509876,
35100,0.01050227,
35200,0.010494704,
35300,0.010487179,
35400,0.010479694,
35500,0.010472249,
35600,0.010464843,
35700,0.010457477,
35800,0.01045015,
35900,0.010442862,
36000,0.010435613,
36100,0.010428402,
36200,0.010421229,
36300,0.010414094,
36400,0.010406997,
36500,0.010399937,
36600,0.010392914,
36700,0.010385928,
36800,0.01037898,
36900,0.010372067,
37000,0.010365191,
37100,0.010358351,
37200,0.010351547,
37300,0.010344778,
37400,0.010338045,
37500,0.010331347,
37600,0.010324684,
37700,0.010318056,
37800,0.010311462,
37900,0.010304902,
38000,0.010298377,
38100,0.010291886,
38200,0.010285428,
38300,0.010279004,
38400,0.010272613,
38500,0.010266255,
38600,0.01025993,
38700,0.010253638,
38800,0.010247378,
38900,0.010241151,
39000,0.010234956,
39100,0.010228792,
39200,0.010222661,
39300,0.01021656,
39400,0.010210492,
39500,0.010204454,
39600,0.010198447,
39700,0.010192472,
39800,0.010186526,
39900,0.010180612,
40000,0.010174727,
40100,0.010168872,
40200,0.010163048,
40300,0.010157253,
40400,0.010151487,
40500,0.010145751,
40600,0.010140044,
40700,0.010134366,
40800,0.010128717,
40900,0.010123096,
41000,0.010117504,
41100,0.010111941,
41200,0.010106405,
41300,0.010100897,
41400,0.010095417,
41500,0.010089965,
41600,0.01008454,
41700,0.010079143,
41800,0.010073772,
41900,0.010068429,
42000,0.010063112,
42100,0.010057822,
42200,0.010052559,
42300,0.010047321,
42400,0.01004211,
42500,0.010036925,
42600,0.010031766,
42700,0.010026633,
42800,0.010021525,
42900,0.010016442,
43000,0.010011385,
43100,0.010006353,
43200,0.010001346,
43300,0.009996363,
43400,0.009991405,
43500,0.009986472,
43600,0.009981563,
43700,0.009976678,
43800,0.009971818,
43900,0.009966981,
44000,0.009962168,
44100,0.009957378,
44200,0.009952612,
44300,0.00994787,
44400,0.00994315,
44500,0.009938454,
44600,0.00993378,
44700,0.00992913,
44800,0.009924502,
44900,0.009919896,
45000,0.009915313,
45100,0.009910752,
45200,0.009906213,
45300,0.009901696,
45400,0.009897201,
45500,0.009892728,
45600,0.009888276,
45700,0.009883846,
45800,0.009879437,
45900,0.009875049,
46000,0.009870683,
46100,0.009866337,
46200,0.009862012,
46300,0.009857708,
46400,0.009853424,
46500,0.009849161,
46600,0.009844918,
46700,0.009840695,
46800,0.009836492,
46900,0.00983231,
47000,0.009828147,
47100,0.009824003,
47200,0.00981988,
47300,0.009815776,
47400,0.009811691,
47500,0.009807625,
47600,0.009803579,
47700,0.009799552,
47800,0.009795543,
47900,0.009791553,
48000,0.009787582,
48100,0.00978363,
48200,0.009779696,
48300,0.00977578,
48400,0.009771883,
48500,0.009768003,
48600,0.009764142,
48700,0.009760299,
48800,0.009756473,
48900,0.009752665,
49000,0.009748875,
49100,0.009745102,
49200,0.009741347,
49300,0.009737608,
49400,0.009733887,
49500,0.009730183,
49600,0.009726496,
49700,0.009722826,
49800,0.009719173,
49900,0.009715536,
50000,0.009711916,
50100,0.009708313,
50200,0.009704725,
50300,0.009701154,
50400,0.0096976,
50500,0.009694061,
50600,0.009690538,
50700,0.009687031,
50800,0.009683541,
50900,0.009680065,
51000,0.009676606,
51100,0.009673162,
51200,0.009669733,
51300,0.00966632,
51400,0.009662922,
51500,0.009659539,
51600,0.009656171,
51700,0.009652818,
51800,0.00964948,
51900,0.009646157,
52000,0.009642849,
52100,0.009639556,
52200,0.009636277,
52300,0.009633012,
52400,0.009629762,
52500,0.009626526,
52600,0.009623305,
52700,0.009620097,
52800,0.009616904,
52900,0.009613725,
53000,0.00961056,
53100,0.009607408,
53200,0.00960427,
53300,0.009601146,
53400,0.009598036,
53500,0.009594939,
53600,0.009591856,
53700,0.009588786,
53800,0.009585729,
53900,0.009582686,
54000,0.009579656,
54100,0.009576639,
54200,0.009573635,
54300,0.009570643,
54400,0.009567665,
54500,0.0095647,
54600,0.009561747,
54700,0.009558807,
54800,0.00955588,
54900,0.009552965,
55000,0.009550063,
55100,0.009547173,
55200,0.009544295,
55300,0.00954143,
55400,0.009538576,
55500,0.009535735,
55600,0.009532907,
55700,0.00953009,
55800,0.009527285,
55900,0.009524492,
56000,0.00952171,
56100,0.009518941,
56200,0.009516183,
56300,0.009513437,
56400,0.009510703,
56500,0.00950798,
56600,0.009505268,
56700,0.009502568,
56800,0.009499879,
56900,0.009497201,
57000,0.009494535,
57100,0.00949188,
57200,0.009489236,
57300,0.009486603,
57400,0.009483981,
57500,0.00948137,
57600,0.00947877,
57700,0.00947618,
57800,0.009473602,
57900,0.009471034,
58000,0.009468477,
58100,0.00946593,
58200,0.009463394,
58300,0.009460869,
58400,0.009458354,
58500,0.009455849,
58600,0.009453355,
58700,0.009450871,
58800,0.009448397,
58900,0.009445933,
59000,0.00944348,
59100,0.009441037,
59200,0.009438603,
59300,0.00943618,
59400,0.009433767,
59500,0.009431363,
59600,0.00942897,
59700,0.009426586,
59800,0.009424212,
59900,0.009421847,
60000,0.009419493,
60100,0.009417147,
60200,0.009414812,
60300,0.009412486,
60400,0.009410169,
60500,0.009407862,
60600,0.009405565,
60700,0.009403276,
60800,0.009400997,
60900,0.009398727,
61000,0.009396466,
61100,0.009394215,
61200,0.009391972,
61300,0.009389739,
61400,0.009387515,
61500,0.009385299,
61600,0.009383093,
61700,0.009380895,
61800,0.009378707,
61900,0.009376527,
62000,0.009374356,
62100,0.009372193,
62200,0.00937004,
62300,0.009367895,
62400,0.009365758,
62500,0.00936363,
62600,0.009361511,
62700,0.0093594,
62800,0.009357297,
62900,0.009355203,
63000,0.009353118,
63100,0.00935104,
63200,0.009348971,
63300,0.00934691,
63400,0.009344858,
63500,0.009342813,
63600,0.009340777,
63700,0.009338748,
63800,0.009336728,
63900,0.009334716,
64000,0.009332712,
64100,0.009330715,
64200,0.009328727,
64300,0.009326746,
64400,0.009324773,
64500,0.009322808,
64600,0.009320851,
64700,0.009318902,
64800,0.00931696,
64900,0.009315026,
65000,0.009313099,
65100,0.00931118,
65200,0.009309268,
65300,0.009307364,
65400,0.009305468,
65500,0.009303579,
65600,0.009301697,
65700,0.009299823,
65800,0.009297956,
65900,0.009296096,
66000,0.009294243,
66100,0.009292398,
66200,0.00929056,
66300,0.009288729,
66400,0.009286905,
66500,0.009285088,
66600,0.009283279,
66700,0.009281476,
66800,0.00927968,
66900,0.009277892,
67000,0.00927611,
67100,0.009274335,
67200,0.009272567,
67300,0.009270806,
67400,0.009269051,
67500,0.009267304,
67600,0.009265563,
67700,0.009263829,
67800,0.009262101,
67900,0.00926038,
68000,0.009258666,
68100,0.009256958,
68200,0.009255257,
68300,0.009253562,
68400,0.009251874,
68500,0.009250193,
68600,0.009248517,
68700,0.009246848,
68800,0.009245186,
68900,0.00924353,
69000,0.00924188,
69100,0.009240236,
69200,0.009238599,
69300,0.009236968,
69400,0.009235343,
69500,0.009233724,
69600,0.009232112,
69700,0.009230505,
69800,0.009228905,
69900,0.00922731,
70000,0.009225722,
70100,0.00922414,
70200,0.009222564,
70300,0.009220993,
70400,0.009219429,
70500,0.00921787,
70600,0.009216318,
70700,0.009214771,
70800,0.00921323,
70900,0.009211694,
71000,0.009210165,
71100,0.009208641,
71200,0.009207123,
71300,0.009205611,
71400,0.009204104,
71500,0.009202603,
71600,0.009201108,
71700,0.009199618,
71800,0.009198134,
71900,0.009196655,
72000,0.009195182,
72100,0.009193714,
72200,0.009192252,
72300,0.009190795,
72400,0.009189343,
72500,0.009187898,
72600,0.009186457,
72700,0.009185022,
72800,0.009183592,
72900,0.009182167,
73000,0.009180748,
73100,0.009179334,
73200,0.009177925,
73300,0.009176521,
73400,0.009175123,
73500,0.009173729,
73600,0.009172341,
73700,0.009170958,
73800,0.00916958,
73900,0.009168207,
74000,0.00916684,
74100,0.009165477,
74200,0.009164119,
74300,0.009162766,
74400,0.009161419,
74500,0.009160076,
74600,0.009158738,
74700,0.009157405,
74800,0.009156077,
74900,0.009154754,
75000,0.009153436,
75100,0.009152122,
75200,0.009150814,
75300,0.00914951,
75400,0.009148211,
75500,0.009146916,
75600,0.009145627,
75700,0.009144342,
75800,0.009143062,
75900,0.009141787,
76000,0.009140516,
76100,0.00913925,
76200,0.009137988,
76300,0.009136731,
76400,0.009135479,
76500,0.009134231,
76600,0.009132988,
76700,0.00913175,
76800,0.009130516,
76900,0.009129286,
77000,0.009128061,
77100,0.009126841,
77200,0.009125624,
77300,0.009124413,
77400,0.009123206,
77500,0.009122003,
77600,0.009120804,
77700,0.00911961,
77800,0.00911842,
77900,0.009117235,
78000,0.009116054,
78100,0.009114877,
78200,0.009113705,
78300,0.009112537,
78400,0.009111373,
78500,0.009110213,
78600,0.009109058,
78700,0.009107907,
78800,0.00910676,
78900,0.009105617,
79000,0.009104479,
79100,0.009103344,
79200,0.009102214,
79300,0.009101088,
79400,0.009099966,
79500,0.009098848,
79600,0.009097734,
79700,0.009096624,
79800,0.009095519,
79900,0.009094417,
80000,0.009093319,
80100,0.009092226,
80200,0.009091136,
80300,0.009090051,
80400,0.009088969,
80500,0.009087892,
80600,0.009086818,
80700,0.009085748,
80800,0.009084683,
80900,0.009083621,
81000,0.009082563,
81100,0.009081509,
81200,0.009080459,
81300,0.009079412,
81400,0.00907837,
81500,0.009077331,
81600,0.009076296,
81700,0.009075266,
81800,0.009074238,
81900,0.009073215,
82000,0.009072196,
82100,0.00907118,
82200,0.009070168,
82300,0.009069159,
82400,0.009068155,
82500,0.009067154,
82600,0.009066157,
82700,0.009065164,
82800,0.009064174,
82900,0.009063188,
83000,0.009062206,
83100,0.009061227,
83200,0.009060252,
83300,0.00905928,
83400,0.009058313,
83500,0.009057349,
83600,0.009056388,
83700,0.009055431,
83800,0.009054478,
83900,0.009053528,
84000,0.009052582,
84100,0.009051639,
84200,0.0090507,
84300,0.009049764,
84400,0.009048832,
84500,0.009047903,
84600,0.009046978,
84700,0.009046057,
84800,0.009045139,
84900,0.009044224,
85000,0.009043313,
85100,0.009042405,
85200,0.009041501,
85300,0.0090406,
85400,0.009039702,
85500,0.009038808,
85600,0.009037918,
85700,0.00903703,
85800,0.009036146,
85900,0.009035266,
86000,0.009034389,
86100,0.009033515,
86200,0.009032645,
86300,0.009031777,
86400,0.009030914,
86500,0.009030053,
86600,0.009029196,
86700,0.009028342,
86800,0.009027491,
86900,0.009026644,
87000,0.0090258,
87100,0.009024959,
87200,0.009024122,
87300,0.009023287,
87400,0.009022456,
87500,0.009021628,
87600,0.009020804,
87700,0.009019982,
87800,0.009019164,
87900,0.009018349,
88000,0.009017537,
88100,0.009016728,
88200,0.009015923,
88300,0.00901512,
88400,0.009014321,
88500,0.009013525,
88600,0.009012732,
88700,0.009011942,
88800,0.009011155,
88900,0.009010371,
89000,0.00900959,
89100,0.009008813,
89200,0.009008038,
89300,0.009007267,
89400,0.009006498,
89500,0.009005733,
89600,0.00900497,
89700,0.009004211,
89800,0.009003455,
89900,0.009002701,
90000,0.009001951,
90100,0.009001204,
90200,0.009000459,
90300,0.008999718,
90400,0.008998979,
90500,0.008998244,
90600,0.008997511,
90700,0.008996782,
90800,0.008996055,
90900,0.008995331,
91000,0.00899461,
91100,0.008993892,
91200,0.008993177,
91300,0.008992465,
91400,0.008991756,
91500,0.008991049,
91600,0.008990345,
91700,0.008989645,
91800,0.008988947,
91900,0.008988251,
92000,0.008987559,
92100,0.008986869,
92200,0.008986183,
92300,0.008985499,
92400,0.008984818,
92500,0.008984139,
92600,0.008983464,
92700,0.008982791,
92800,0.00898212,
92900,0.008981453,
93000,0.008980788,
93100,0.008980126,
93200,0.008979467,
93300,0.00897881,
93400,0.008978156,
93500,0.008977505,
93600,0.008976857,
93700,0.008976211,
93800,0.008975568,
93900,0.008974927,
94000,0.008974289,
94100,0.008973654,
94200,0.008973021,
94300,0.008972391,
94400,0.008971763,
94500,0.008971138,
94600,0.008970516,
94700,0.008969896,
94800,0.008969279,
94900,0.008968664,
95000,0.008968052,
95100,0.008967442,
95200,0.008966835,
95300,0.008966231,
95400,0.008965628,
95500,0.008965029,
95600,0.008964432,
95700,0.008963837,
95800,0.008963245,
95900,0.008962655,
96000,0.008962068,
96100,0.008961483,
96200,0.0089609,
96300,0.00896032,
96400,0.008959743,
96500,0.008959167,
96600,0.008958595,
96700,0.008958024,
96800,0.008957456,
96900,0.00895689,
97000,0.008956327,
97100,0.008955766,
97200,0.008955207,
97300,0.008954651,
97400,0.008954096,
97500,0.008953545,
97600,0.008952995,
97700,0.008952448,
97800,0.008951903,
97900,0.00895136,
98000,0.008950819,
98100,0.008950281,
98200,0.008949745,
98300,0.008949211,
98400,0.00894868,
98500,0.00894815,
98600,0.008947623,
98700,0.008947098,
98800,0.008946575,
98900,0.008946054,
99000,0.008945536,
99100,0.008945019,
99200,0.008944505,
99300,0.008943993,
99400,0.008943483,
99500,0.008942974,
99600,0.008942469,
99700,0.008941965,
99800,0.008941463,
99900,0.008940963,
-----,testing network, ----
Expected, Computed real, Is solved
0.500607,0.493093675,yes
0.89086,0.944717486, no
0.228752,0.211183003,yes
0.453343,0.443262138,yes
0.432709,0.443406106,yes
0.785425,0.78651885,yes
0.766554,0.773000613,yes
0.866206,0.871579821,yes
0.546951,0.546451133,yes
0.348117,0.357043359,yes
0.526406,0.545086865,yes
0.23416,0.231641242,yes
0.141295,0.09406166, no
0.310978,0.308042915,yes
0.235798,0.238226945,yes
0.400042,0.401199685,yes
0.482745,0.486741987,yes
0.187194,0.187060411,yes
0.692398,0.690356759,yes
0.972145,0.944575728, no
0.883005,0.921863262, no
0.422983,0.431945624,yes
0.202254,0.19018468,yes
0.616578,0.61506479,yes
0.050615,0.05471593,yes
0.280356,0.289151811,yes
0.623611,0.620848161,yes
0.578388,0.567562336,yes
0.34391,0.347057009,yes
0.874598,0.878818844,yes
0.025839,0.042038803,yes
0.493732,0.492870395,yes
0.199344,0.200881908,yes
0.858072,0.863237474,yes
0.628925,0.62549677,yes
0.350675,0.338666785,yes
0.501899,0.496631542,yes
0.929958,0.944340242,yes
0.454126,0.464014577,yes
0.35887,0.353202953,yes
0.304436,0.300693259,yes
0.938094,0.917670195, no
0.182553,0.165313809,yes
0.289613,0.285605459,yes
0.211839,0.193951421,yes
0.056373,0.058430553,yes
0.980188,0.966134938,yes
0.730154,0.723428031,yes
0.186552,0.183147113,yes
0.594873,0.598027315,yes
Accuracy percentage: ,90.00%,